                    0	   0.0010848040930904	                    0
  0.00108480388032418	  0.00108480345479178	-1.27659712045872e-09
  0.00216960648405137	  0.00108480153989666	-2.55319274046877e-09
  0.00325440653458607	   0.0010847983484073	-3.82978535274906e-09
   0.0043392027553358	  0.00108479388032746	-5.10637345259219e-09
  0.00542399386971256	  0.00108478813566239	-6.38295554604515e-09
   0.0065087786011344	  0.00108478111441885	-7.65953014380544e-09
  0.00759355567302686	  0.00108477281660512	-8.93609571478665e-09
  0.00867832380882447	  0.00108476324223093	-1.02126507710511e-08
  0.00976308173197232	  0.00108475239130759	-1.14891938113578e-08
   0.0108478281659275	  0.00108474026384783	-1.27657233249043e-08
   0.0119325618341606	  0.00108472685986595	-1.40422378309819e-08
   0.0130172814601573	  0.00108471217937771	-1.53187357979088e-08
   0.0141019857674196	  0.00108469622240039	-1.65952157403148e-08
   0.0151866734794679	  0.00108467898895277	-1.78716761380625e-08
   0.0162713433198418	  0.00108466047905512	-1.91481155189972e-08
   0.0173559940121021	  0.00108464069272923	-2.04245323727092e-08
   0.0184406242798319	  0.00108461962999838	  -2.170092517752e-08
   0.0195252328466388	  0.00108459729088737	-2.29772924574046e-08
   0.0206098184361554	  0.00108457367542248	-2.42536326997118e-08
   0.0216943797720417	  0.00108454878363149	-2.55299443845191e-08
   0.0227789155779861	  0.00108452261554372	-2.68062260302318e-08
   0.0238634245777071	  0.00108449517118993	-2.80824761406234e-08
   0.0249479054949547	  0.00108446645060244	-2.93586932119915e-08
    0.026032357053512	  0.00108443645381505	-3.06348757058161e-08
   0.0271167779771966	  0.00108440518086305	-3.19110221793865e-08
   0.0282011669898621	  0.00108437263178324	-3.31871310525942e-08
   0.0292855228153999	  0.00108433880661392	-3.44632009176034e-08
   0.0303698441777401	  0.00108430370539492	-3.57392302241082e-08
   0.0314541298008536	  0.00108426732816753	-3.70152174594207e-08
   0.0325383784087532	  0.00108422967497454	-3.82911611240219e-08
   0.0336225887254956	  0.00108419074586032	-3.95670597028955e-08
    0.034706759475182	  0.00108415054087059	-4.08429117814637e-08
   0.0357908893819607	  0.00108410906005276	-4.21187157852472e-08
   0.0368749771700277	  0.00108406630345557	-4.33944701963943e-08
   0.0379590215636288	  0.00108402227112938	 -4.4670173584795e-08
   0.0390430212870607	  0.00108397696312598	-4.59458243006462e-08
   0.0401269750646728	  0.00108393037949872	-4.72214210819952e-08
   0.0412108816208685	  0.00108388252030238	-4.84969621866887e-08
   0.0422947396801066	  0.00108383338559333	-4.97724462964272e-08
   0.0433785479669034	  0.00108378297542933	-5.10478717664494e-08
