                    0	    0.632053137117251	                    0	 -0.00742363205038998	                    0	 0.000370494933137788
                0.625	     0.64829722453855	  -0.0208584086558651	  -0.0044282815976171	  0.00233819332719243	-0.000348727612259569
                 1.25	     0.65017351459195	  -0.0276302335611634	  0.00182050947620738	  0.00081486737403047	-0.000178657881025668
                1.875	    0.642827341089512	  -0.0216864750739148	  0.00399517536881966	-0.000101459615642341	-3.45817687765759e-05
                  2.5	    0.633225462688764	  -0.0114500274250605	  0.00361296726883342	-0.000316809055698641	-7.15934768371618e-05
                3.125	    0.627194542658192	 -0.00330818009802106	  0.00169096243481626	 -0.00070875166936446	 0.000131426674376378
                 3.75	    0.626051389337215	 -0.00118326177062391	 0.000172342963146832	-5.24774182242282e-05	 1.20068884847946e-05
                4.375	    0.625779435325002	-0.000865801866882988	 8.31891871682089e-05	  7.6410455704945e-06	 -4.4636908578255e-06
                    5	    0.625559859076936	-0.000617498561756172	 6.95338579426164e-05	-1.47957107863306e-05	 2.90133766434053e-06
                5.625	    0.625431572619837	-0.000470074001531203	 3.95429449655538e-05	-2.90771753341801e-07	-7.50791517845073e-07
                 6.25	    0.625334006147577	-0.000361540020622398	 3.09801450049108e-05	-4.06364206106957e-06	 6.17370102595771e-07
                6.875	    0.625267448954228	-0.000287337575989583	 2.09572174956207e-05	-9.80403866535084e-07	-8.81918658102165e-08
                  7.5	    0.625216659875901	 -0.00023157488035968	 1.61898088864021e-05	-1.42560301874539e-06	 1.50798590947687e-07
                8.125	    0.625178930545924	-0.000190283428730905	 1.20173865019169e-05	-6.73253188310241e-07	 8.74949179774376e-09
                 8.75	    0.625149502828058	-0.000158344211448247	 9.42623417721222e-06	-6.30787148736545e-07	 4.59363613813935e-08
                9.375	    0.625126520511007	-0.000133505195364312	 7.37191657496084e-06	-4.01793188942179e-07	 1.45609737600694e-08
                   10	    0.625108132185338	-0.000113737563291845	 5.91682660822102e-06	-3.29468814896927e-07	 1.80201600308294e-08
               10.625	    0.625093291332277	-9.78450793284847e-05	 4.78365387124313e-06	-2.39668644042013e-07	 9.76182423784167e-09
                11.25	    0.625081137298932	-8.48806999676222e-05	 3.92580150165855e-06	-1.91067410781898e-07	 8.66694582768446e-09
               11.875	    0.625071089797543	-7.41983186846308e-05	 3.25051994742864e-06	 -1.4787330471222e-07	 5.87449910938176e-09
                 12.5	    0.625062696959188	-6.53025841305466e-05	 2.71947875596368e-06	-1.18600048892858e-07	 4.74623496060644e-09
               13.125	    0.625055627299874	-5.78297164213584e-05	 2.29381589811339e-06	 -9.4939231587432e-08	 3.53988305334951e-09
                13.75	    0.625049623554279	-5.14994992321712e-05	 1.95042317852057e-06	 -7.7290833289112e-08	 2.81260570389463e-09
               14.375	    0.625044488408054	-4.60974631506613e-05	 1.67012568130787e-06	 -6.3265179761629e-08	  2.1945982808802e-09
                   15	    0.625040066720045	 -4.1455741074823e-05	  1.4395843903614e-06	-5.23199670254826e-08	 1.75660685997059e-09
               15.625	    0.625036236153797	-3.74423222624935e-05	 1.24831963788097e-06	-4.35578293433991e-08	 1.40665745718138e-09
                16.25	     0.62503289891703	-3.39520276292339e-05	  1.0885099346325e-06	-3.65404222435473e-08	 1.14108633653132e-09
               16.875	     0.62502997631974	 -3.0900445347565e-05	  9.5404230116003e-07	-3.08472341004062e-08	 9.30537868981673e-10
                 17.5	    0.625027404448917	-2.82191967349299e-05	 8.40186499040385e-07	-2.62039865361885e-08	 7.65305152583551e-10
               18.125	    0.625025131032052	-2.58524885423406e-05	 7.43208182107935e-07	-2.23849117020336e-08	 6.33217922541007e-10
                18.75	    0.625023113000942	-2.37544550043451e-05	 6.60151306952628e-07	-1.92246272234797e-08	 5.27381249781911e-10
               19.375	    0.625021314643052	-2.18871428178367e-05	 5.88650370225707e-07	-1.65923665917944e-08	 4.41761738301238e-10
                   20	    0.625019706160494	-2.02189461667615e-05	 5.26800833178243e-07	-1.43872647129228e-08	 3.72102348933367e-10
               20.625	    0.625018262547916	-1.87233910723043e-05	 4.73057852445891e-07	-1.25297461295304e-08	  3.1504976405472e-10
                21.25	    0.625016962707736	-1.73781793022159e-05	 4.26160490896166e-07	-1.09569651129959e-08	 2.68040700746042e-10
               21.875	    0.625015788749045	-1.61644322861998e-05	 3.85072890018989e-07	-9.61876445160215e-09	 2.29114949235054e-10
                 22.5	     0.62501472542719	-1.50660884413346e-05	 3.48939436456419e-07	-8.47484749044725e-09	 1.96662242046841e-10
               23.125	    0.625013759693815	-1.40694200253343e-05	 3.17049554610094e-07	-7.49286854784259e-09	 1.69523950432904e-10
                23.75	    0.625012880332469	-1.31626426293438e-05	 2.88809830273351e-07	-6.64637411773583e-09	 1.46703538206339e-10
               24.375	    0.625012077662464	 -1.2335598603656e-05	 2.63722520266185e-07	-5.91377080638722e-09	 1.27392763005219e-10
                   25	    0.625011343296476	-1.15794982277019e-05	 2.41368288023125e-07	-5.27760235513597e-09	 1.11062270491402e-10
               25.625	    0.625010669941326	-1.08867071577285e-05	 2.21391672994287e-07	-4.72295269560163e-09	 9.71147606776412e-11
                26.25	    0.625010051233119	-1.02505714096647e-05	  2.0349101070849e-07	-4.23792556603075e-09	 8.52038439802527e-11
               26.875	    0.625009481600713	-9.66527195474954e-06	 1.87408649487963e-07	-3.81236908708615e-09	 7.49653672471595e-11
                 27.5	    0.625008956151509	-9.12570371877277e-06	 1.72923961372362e-07	-3.43791128898374e-09	 6.61564136805737e-11
               28.125	    0.625008470575996	-8.62737424547328e-06	 1.59847133751612e-07	-3.10745207343643e-09	 5.85647086381869e-11
                28.75	    0.625008021067335	-8.16631884407502e-06	 1.48014508205563e-07	-2.81495715626079e-09	 5.19602139092967e-11
               29.375	     0.62500760425358	-7.73902887358198e-06	 1.37284503765045e-07	-2.55543319838125e-09	 4.62221372288241e-11
                   30	    0.625007217140157	-7.34239085138272e-06	 1.27534015348374e-07	-2.32453878368233e-09	 4.12221368151222e-11
               30.625	    0.625006857060913	-6.97363514565297e-06	  1.1865600946237e-07	-2.11861994614537e-09	 3.68394204031119e-11
                31.25	    0.625006521636484	-6.63029186165334e-06	 1.10556939603157e-07	-1.93457161401511e-09	 3.30051541652665e-11
               31.875	     0.62500620873847	-6.31015331022816e-06	 1.03154901509583e-07	 -1.7696955012525e-09	 2.96380697761833e-11
                 32.5	    0.625005916458744	-6.01124172141009e-06	 9.63779713814006e-08	-1.62163438233165e-09	 2.66422439665348e-11
               33.125	    0.625005643083096	-5.73178151562345e-06	 9.01629269023374e-08	-1.48854795156694e-09	  2.4041213464443e-11
                33.75	    0.625005387068274	-5.47017516069209e-06	 8.44536343080904e-08	-1.36845024201193e-09	 2.17004192393233e-11
               34.375	    0.625005147022257	-5.22498270134711e-06	 7.92008050254367e-08	-1.26000010425287e-09	 1.96402893948289e-11
                   35	    0.625004921686983	-4.99490359642832e-06	 7.43607113662392e-08	-1.16188658694227e-09	 1.77893255681738e-11
               35.625	    0.625004709923527	 -4.7787610737233e-06	  6.9894374732371e-08	-1.07299769069868e-09	 1.61701763090605e-11
                36.25	    0.625004510698794	-4.57548824547737e-06	 6.57669190218257e-08	-9.92155690937579e-10	 1.46895828834204e-11
               36.875	    0.625004323074241	-4.38411657155291e-06	 6.19476514529538e-08	-9.18706888342058e-10	 1.33870692309301e-11
                 37.5	     0.62500414619575	-4.20376511686509e-06	 5.84089905331098e-08	-8.51834158765996e-10	  1.2211565092457e-11
               38.125	    0.625003979284853	-4.03363118633126e-06	 5.51259997649822e-08	-7.90841170328349e-10	 1.11746167874571e-11
                38.75	    0.625003821630901	 -3.8729825005375e-06	 5.20764080746972e-08	-7.35035143861751e-10	 1.02251540567977e-11
               39.375	    0.625003672584132	-3.72114986508422e-06	 4.92403300356159e-08	-6.83954226587957e-10	 9.35784782996052e-12
                   40	    0.625003531549766	-3.57752094641643e-06	 4.65997160858933e-08	-6.37106367662454e-10	 8.57225401773576e-12
               40.625	     0.62500339798241	 -3.4415345378444e-06	 4.41384626626018e-08	-5.94239324414048e-10	 7.90389975691141e-12
                41.25	    0.625003271381376	  -3.312675782833e-06	 4.18419663361647e-08	-5.54821966147756e-10	 7.26219084867807e-12
               41.875	    0.625003151286514	-3.19047135131082e-06	 3.96966495230799e-08	-5.18518561420933e-10	  6.7061911579458e-12
                 42.5	    0.625003037274052	-3.07448595246689e-06	 3.76908220189875e-08	-4.85092854773939e-10	 6.17372819533557e-12
               43.125	    0.625002928953752	-2.96431856780479e-06	 3.58133505073965e-08	-4.54239312830396e-10	 5.70343772210435e-12
                43.75	    0.625002825965267	-2.85959925047851e-06	 3.40544712429391e-08	-4.25750101840094e-10	 5.26201304751339e-12
               44.375	    0.625002727976004	-2.75998647350768e-06	 3.24049889144362e-08	-3.99396071770752e-10	 4.87787588099309e-12
                   45	    0.625002634678069	-2.66516458254557e-06	 3.08570244911266e-08	-3.74981823370035e-10	 4.47020198635073e-12
               45.625	    0.625002545786937	-2.57484113261351e-06	 2.94025053193536e-08	-3.52596174479913e-10	 4.28768132110235e-12
                46.25	    0.625002461037878	-2.48874596566951e-06	 2.80356360349288e-08	-3.31212390847213e-10	 3.66284780284332e-12
               46.875	    0.625002380187526	-2.40662677097542e-06	 2.67480073645743e-08	-3.12935455326624e-10	 4.17177403733149e-12
                 47.5	    0.625002303004925	-2.32825333231224e-06	 2.55384362546351e-08	-2.92120105882532e-10	 2.09299244602335e-12
               48.125	    0.625002229286568	-2.25340232607053e-06	  2.4391386688194e-08	-2.81668022239501e-10	 6.03961325396085e-12
                48.75	    0.625002158817324	 -2.1818882508021e-06	 2.33256116644043e-08	-2.51453968758142e-10	-3.23163718007891e-12
               49.375	    0.625002091458238	-2.11348104409887e-06	 2.22878977496066e-08	-2.67586841573575e-10	 2.49489318093765e-12
                   50	    0.758286555730889	-3.01495944654562e-06	                    0	                    0	                    0
    -1.33887609583924	-9.42421778540552e-18	  -0.0848339553494784	 3.33066907387547e-16	  0.00344200413991613	-0.000551313367462836
    -1.42081936041627	   -0.168166620823671	  -0.0783007806803494	   0.0098300792867887	  0.00086515889087746	-0.000399158317989867
    -1.65699068206061	   -0.317903149742516	  -0.0557386220549326	   0.0117791356155927	 -0.00154958798842753	 0.000122009685918467
    -2.02028089654498	   -0.426209638811908	  -0.0323926817910595	  0.00825004828047593	 -0.00121554263752977	 0.000119807904824576
    -2.47172890360017	   -0.487733798650893	  -0.0147620327047231	  0.00510831310723869	-0.000711866697551855	-2.46385334898847e-05
    -2.96985292707959	   -0.511142508180849	 -0.00405301600938247	  0.00209006358273278	-0.000877104895752545	 0.000162778731591207
    -3.48367271385125	   -0.517805291238592	 -0.00142941626728051	 0.000212040201944319	-6.42633082401645e-05	  1.4603372451294e-05
    -4.00274504109097	   -0.521652019707754	 -0.00103856764432948	 0.000101861912971124	 8.85087877655621e-06	-5.35381687338798e-06
    -4.52533026946818	   -0.524466462146989	-0.000736364584982487	 8.42328916039747e-05	-1.80626289516539e-05	  3.5359756127562e-06
    -5.05046338996189	   -0.526534769953952	-0.000558364032172593	 4.75568717970276e-05	-3.85067468577915e-07	-9.03584204348107e-07
    -5.57751025572789	    -0.52813045792161	-0.000428036894937242	 3.71103727703215e-05	-4.92591433154388e-06	  7.5063095827943e-07
    -6.10603581545504	   -0.529379453612535	-0.000339380757625664	 2.49820921220945e-05	-1.17709656954901e-06	-1.06448154735261e-07
     -6.6357309512778	    -0.53038329772013	 -0.00027296775544581	 1.92521831143821e-05	-1.71443616991951e-06	 1.82682001526047e-07
    -7.16636949632443	   -0.531201828224772	-0.000223944447233515	 1.42473452431346e-05	-8.02985902659259e-07	 1.02756270159432e-08
    -7.69778181436147	   -0.531880467308709	-0.000186106702431177	 1.11551583179548e-05	-7.53137756603905e-07	 5.53307177852957e-08
    -8.22983793102133	   -0.532449981731009	-0.000156740971966752	 8.70709655398372e-06	-4.77301294488086e-07	 1.73227578947888e-08
    -8.76243640660629	   -0.532933580200993	-0.000133407579430828	 6.97875376065582e-06	-3.91258129006644e-07	 2.15638089606784e-08
    -9.29549678532727	    -0.53334824455259	-0.000114675172020156	 5.63466098579823e-06	-2.83795069222492e-07	 1.15995106853006e-08
    -9.82895434258646	   -0.533706998694612	-9.94120603799481e-05	 4.61924570149819e-06	 -2.2604344884769e-07	  1.0314571419201e-08
    -10.3627563498246	   -0.534019820855133	-8.68487429234681e-05	 3.82094311213166e-06	-1.74636671346207e-07	 6.96483137829773e-09
    -10.8968593661514	   -0.534294537453771	-7.63960585896444e-05	 3.19404968074366e-06	-1.39929630549318e-07	 5.62622792799061e-09
    -11.4312272399175	   -0.534537332996537	-6.76222846194415e-05	 2.69208973957547e-06	-1.11881407249825e-07	 4.18735002227777e-09
     -11.965829610803	   -0.534753164817645	-6.01952937443453e-05	 2.28756977449507e-06	 -9.1004705993214e-08	 3.32464500374385e-09
